kingdom_class,common_name,scientific_name,trend,region,threat_level
animalia — mammalia,Particoloured Bat,Vespertilio murinus,Stable,Global,Least Concern
animalia — mammalia,European Mole,Talpa europaea,Stable,Global,Least Concern
animalia — gastropoda,,Bythinella austriaca,Unknown,"Global, Europe",Least Concern
animalia — gastropoda,,Bithynia leachii,Stable,"Global, Europe, Mediterranean",Least Concern
animalia — gastropoda,,Causa holosericea,Stable,"Global, Europe",Least Concern
animalia — amphibia,European Tree Frog,Hyla arborea,Decreasing,Global,Least Concern
animalia — insecta,,Phengaris teleius,,Global,Near Threatened
animalia — gastropoda,,Malacolimax tenellus,Stable,"Global, Europe",Least Concern
animalia — aves,Stock Dove,Columba oenas,Increasing,Global,Least Concern
animalia — amphibia,Natterjack Toad,Epidalea calamita,Decreasing,"Global, Europe",Least Concern
animalia — aves,Jack Snipe,Lymnocryptes minimus,Stable,Global,Least Concern
animalia — aves,Spotted Redshank,Tringa erythropus,Stable,Global,Least Concern
animalia — aves,Marsh Sandpiper,Tringa stagnatilis,Decreasing,Global,Least Concern
animalia — aves,Wood Warbler,Phylloscopus sibilatrix,Decreasing,Global,Least Concern
animalia — aves,Bearded Reedling,Panurus biarmicus,Unknown,Global,Least Concern
animalia — aves,Alpine Accentor,Prunella collaris,Stable,Global,Least Concern
animalia — aves,Eurasian Blackcap,Sylvia atricapilla,Increasing,Global,Least Concern
animalia — aves,Parrot Crossbill,Loxia pytyopsittacus,Stable,Global,Least Concern
animalia — aves,Yellowhammer,Emberiza citrinella,Decreasing,Global,Least Concern
animalia — insecta,Green Mountain Grasshopper,Miramella alpina,Stable,"Global, Europe",Least Concern
animalia — insecta,Moorland Hawker,Aeshna juncea,Stable,Global,Least Concern
animalia — aves,Mute Swan,Cygnus olor,Increasing,Global,Least Concern
animalia — aves,Common Crane,Grus grus,Increasing,Global,Least Concern
animalia — aves,Eurasian Bittern,Botaurus stellaris,Decreasing,Global,Least Concern
animalia — actinopterygii,Black Goby,Gobius niger,Stable,Global,Least Concern
animalia — mammalia,Bicolored Shrew,Crocidura leucodon,Unknown,Global,Least Concern
animalia — mammalia,Eurasian Pygmy Shrew,Sorex minutus,Stable,Global,Least Concern
animalia — insecta,,Anogcodes fulvicollis,Stable,"Global, Europe",Least Concern
animalia — aves,Common Grasshopper-warbler,Locustella naevia,Stable,Global,Least Concern
animalia — aves,Woodchat Shrike,Lanius senator,Decreasing,Global,Least Concern
animalia — aves,Rook,Corvus frugilegus,Decreasing,Global,Least Concern
animalia — aves,Carrion Crow,Corvus corone,Increasing,Global,Least Concern
animalia — mammalia,Hazel Dormouse,Muscardinus avellanarius,Unknown,Global,Least Concern
animalia — mammalia,Brown Bear,Ursus arctos,Stable,Global,Least Concern
animalia — aves,Common Kestrel,Falco tinnunculus,Decreasing,Global,Least Concern
animalia — aves,River Warbler,Locustella fluviatilis,Decreasing,Global,Least Concern
animalia — aves,Common Rosefinch,Carpodacus erythrinus,Decreasing,Global,Least Concern
animalia — aves,Ortolan Bunting,Emberiza hortulana,Decreasing,Global,Least Concern
animalia — aves,Lapland Longspur,Calcarius lapponicus,Increasing,Global,Least Concern
animalia — aves,Eurasian Treecreeper,Certhia familiaris,Stable,Global,Least Concern
animalia — aves,Grey Wagtail,Motacilla cinerea,Stable,Global,Least Concern
animalia — aves,Black Stork,Ciconia nigra,Unknown,Global,Least Concern
animalia — aves,Common Nightingale,Luscinia megarhynchos,Stable,Global,Least Concern
animalia — aves,Eurasian Pygmy-owl,Glaucidium passerinum,Stable,Global,Least Concern
animalia — aves,Great Spotted Woodpecker,Dendrocopos major,Increasing,Global,Least Concern
animalia — aves,Northern Long-eared Owl,Asio otus,Decreasing,Global,Least Concern
animalia — aves,Eurasian Jackdaw,Corvus monedula,Stable,Global,Least Concern
animalia — aves,White-throated Dipper,Cinclus cinclus,Decreasing,Global,Least Concern
animalia — aves,European Pied Flycatcher,Ficedula hypoleuca,Decreasing,Global,Least Concern
animalia — aves,Meadow Pipit,Anthus pratensis,Decreasing,Global,Near Threatened
animalia — gastropoda,,Sphyradium doliolum,Stable,Global,Least Concern
animalia — aves,Black Redstart,Phoenicurus ochruros,Increasing,Global,Least Concern
animalia — aves,Marsh Warbler,Acrocephalus palustris,Stable,Global,Least Concern
animalia — aves,Common Whitethroat,Sylvia communis,Increasing,Global,Least Concern
animalia — aves,Eurasian Penduline-tit,Remiz pendulinus,Increasing,Global,Least Concern
animalia — aves,Eurasian Oystercatcher,Haematopus ostralegus,Decreasing,Global,Near Threatened
animalia — insecta,Pygmy Damselfly,Nehalennia speciosa,Decreasing,Global,Vulnerable
animalia — insecta,Sombre Goldenring,Cordulegaster bidentata,Decreasing,"Global, Europe",Near Threatened
animalia — insecta,Lilypad Whiteface,Leucorrhinia caudalis,Stable,Global,Least Concern
animalia — insecta,Small Whiteface,Leucorrhinia dubia,Unknown,Global,Least Concern
animalia — insecta,Azure Hawker,Aeshna caerulea,Decreasing,Global,Least Concern
animalia — insecta,Ruby Whiteface,Leucorrhinia rubicunda,Decreasing,Global,Least Concern
animalia — aves,Bluethroat,Cyanecula svecica,Stable,Global,Least Concern
animalia — aves,European Bee-eater,Merops apiaster,Stable,Global,Least Concern
animalia — aves,Red-necked Phalarope,Phalaropus lobatus,Decreasing,Global,Least Concern
animalia — aves,Grey Heron,Ardea cinerea,Unknown,Global,Least Concern
animalia — aves,Velvet Scoter,Melanitta fusca,Decreasing,Global,Vulnerable
animalia — aves,Eurasian Bullfinch,Pyrrhula pyrrhula,Decreasing,Global,Least Concern
animalia — aves,Common Scoter,Melanitta nigra,Unknown,Global,Least Concern
animalia — aves,Arctic Tern,Sterna paradisaea,Decreasing,Global,Least Concern
animalia — aves,Little Gull,Hydrocoloeus minutus,Increasing,Global,Least Concern
animalia — aves,Black Guillemot,Cepphus grylle,Unknown,Global,Least Concern
animalia — aves,Common Murre,Uria aalge,Increasing,Global,Least Concern
animalia — aves,Black-legged Kittiwake,Rissa tridactyla,Decreasing,Global,Vulnerable
animalia — mammalia,Red Fox,Vulpes vulpes,Stable,Global,Least Concern
animalia — aves,Eurasian Nuthatch,Sitta europaea,Stable,Global,Least Concern
animalia — aves,Willow Tit,Poecile montanus,Decreasing,Global,Least Concern
animalia — aves,Black-necked Grebe,Podiceps nigricollis,Unknown,Global,Least Concern
animalia — actinopterygii,Maraene,Coregonus maraena,Decreasing,"Global, Europe",Vulnerable
animalia — insecta,Apollo,Parnassius apollo,,Global,Vulnerable
animalia — insecta,Grayling,Hipparchia semele,Decreasing,"Global, Europe",Least Concern
animalia — insecta,,Erebia pharte,Decreasing,"Global, Europe",Least Concern
animalia — mammalia,Alpine Marmot,Marmota marmota,Stable,"Global, Europe",Least Concern
animalia — reptilia,Smooth Snake,Coronella austriaca,Decreasing,Global,Least Concern
animalia — gastropoda,Lesser Bulin,Merdigera obscura,Stable,Global,Least Concern
animalia — gastropoda,,Isognomostoma isognomostomos,Stable,"Global, Europe",Least Concern
animalia — insecta,,Ampedus aethiops,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Grynocharis oblonga,Decreasing,"Global, Europe",Least Concern
animalia — insecta,Spotted Darter,Sympetrum depressiusculum,Unknown,Global,Least Concern
animalia — insecta,Geelschouderwespbij,Nomada ferruginata,Stable,"Global, Europe",Least Concern
animalia — mammalia,Noctule,Nyctalus noctula,Unknown,Global,Least Concern
animalia — mammalia,Greater Mouse-eared Bat,Myotis myotis,Stable,Global,Least Concern
animalia — mammalia,Lesser Mouse-eared Myotis,Myotis blythii,Decreasing,Global,Least Concern
animalia — mammalia,,Myotis dasycneme,Decreasing,Global,Near Threatened
animalia — mammalia,Eurasian Otter,Lutra lutra,Decreasing,Global,Near Threatened
animalia — mammalia,Moose,Alces alces,Increasing,Global,Least Concern
animalia — mammalia,Laxmann's Shrew,Sorex caecutiens,Stable,Global,Least Concern
animalia — insecta,,Andrena bucephala,Unknown,"Global, Europe",Data Deficient
animalia — insecta,,Andrena suerinensis,Unknown,"Global, Europe",Data Deficient
animalia — insecta,Yellow-spotted Emerald,Somatochlora flavomaculata,Stable,Global,Least Concern
animalia — insecta,Vagrant Darter,Sympetrum vulgatum,Stable,Global,Least Concern
animalia — actinopterygii,European Anchovy,Engraulis encrasicolus,Decreasing,Global,Least Concern
animalia — mammalia,Pine Marten,Martes martes,Stable,Global,Least Concern
animalia — actinopterygii,Striped Seasnail,Liparis liparis,Unknown,"Global, Europe",Least Concern
animalia — insecta,Green Emerald Damselfly,Chalcolestes viridis,Stable,Global,Least Concern
animalia — mammalia,Wild Boar,Sus scrofa,Unknown,Global,Least Concern
animalia — aves,Hazel Grouse,Bonasa bonasia,Decreasing,Global,Least Concern
animalia — aves,Whooper Swan,Cygnus cygnus,Unknown,Global,Least Concern
animalia — aves,Smew,Mergellus albellus,Decreasing,Global,Least Concern
animalia — aves,Greater White-fronted Goose,Anser albifrons,Unknown,Global,Least Concern
animalia — aves,Little Crake,Zapornia parva,Stable,Global,Least Concern
animalia — aves,White Stork,Ciconia ciconia,Increasing,Global,Least Concern
animalia — aves,Little Egret,Egretta garzetta,Increasing,Global,Least Concern
animalia — aves,Common Greenshank,Tringa nebularia,Stable,Global,Least Concern
animalia — aves,Tawny Owl,Strix aluco,Stable,Global,Least Concern
animalia — insecta,,Evodinus clathratus,Stable,"Global, Europe",Least Concern
animalia — insecta,Krauss's Plump Bush-cricket,Isophya kraussii,Unknown,"Global, Europe",Least Concern
animalia — insecta,Bazyluk Plump Bush-cricket,Isophya posthumoidalis,Unknown,"Global, Europe",Near Threatened
animalia — insecta,Stys' Plump Bush-cricket,Isophya stysi,Unknown,"Global, Europe",Least Concern
animalia — insecta,Blue-eyed Hawker,Aeshna affinis,Increasing,Global,Least Concern
animalia — insecta,Green-eyed Hawker,Aeshna isoceles,Unknown,Global,Least Concern
animalia — aves,Lesser Grey Shrike,Lanius minor,Decreasing,Global,Least Concern
animalia — aves,Crested Tit,Lophophanes cristatus,Decreasing,Global,Least Concern
animalia — amphibia,Marsh Frog,Pelophylax ridibundus,Increasing,Global,Least Concern
animalia — insecta,Fernald Cuckoo Bumble Bee,Bombus flavidus,Stable,Global,Data Deficient
animalia — actinopterygii,Broadnosed Pipefish,Syngnathus typhle,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Bombus pyrenaeus,Stable,"Global, Europe",Least Concern
animalia — mammalia,European Souslik,Spermophilus citellus,Decreasing,"Global, Europe",Endangered
animalia — insecta,Migrant Hawker,Aeshna mixta,Increasing,Global,Least Concern
animalia — insecta,Azure Bluet,Coenagrion puella,Unknown,Global,Least Concern
animalia — aves,European Honey-buzzard,Pernis apivorus,Decreasing,Global,Least Concern
animalia — aves,Montagu's Harrier,Circus pygargus,Decreasing,Global,Least Concern
animalia — insecta,Black Darter,Sympetrum danae,Stable,Global,Least Concern
animalia — mammalia,Wild Cat,Felis silvestris,Decreasing,Global,Least Concern
animalia — aves,Aquatic Warbler,Acrocephalus paludicola,Decreasing,Global,Vulnerable
animalia — aves,Greater Spotted Eagle,Clanga clanga,Decreasing,Global,Vulnerable
animalia — aves,Eurasian Wigeon,Mareca penelope,Decreasing,Global,Least Concern
animalia — aves,Eurasian Eagle-owl,Bubo bubo,Decreasing,Global,Least Concern
animalia — reptilia,European Pond Turtle,Emys orbicularis,,Global,Near Threatened
animalia — aves,Hawfinch,Coccothraustes coccothraustes,Increasing,Global,Least Concern
animalia — mammalia,Forest Dormouse,Dryomys nitedula,Unknown,Global,Least Concern
animalia — mammalia,European Pine Vole,Microtus subterraneus,Stable,Global,Least Concern
animalia — mammalia,,Sicista betulina,Unknown,Global,Least Concern
animalia — mammalia,Southern Water Shrew,Neomys anomalus,Decreasing,Global,Least Concern
animalia — aves,Brent Goose,Branta bernicla,Unknown,Global,Least Concern
animalia — aves,Corncrake,Crex crex,Stable,Global,Least Concern
animalia — insecta,Steppe Spiny Bush-cricket,Gampsocleis glabra,Decreasing,Global,Least Concern
animalia — aves,Yellow-browed Warbler,Phylloscopus inornatus,Stable,Global,Least Concern
animalia — aves,Red-breasted Merganser,Mergus serrator,Stable,Global,Least Concern
animalia — aves,White Wagtail,Motacilla alba,Stable,Global,Least Concern
animalia — aves,Eurasian Collared-dove,Streptopelia decaocto,Increasing,Global,Least Concern
animalia — actinopterygii,European Sprat,Sprattus sprattus,Unknown,Global,Least Concern
animalia — aves,European Serin,Serinus serinus,Decreasing,Global,Least Concern
animalia — mammalia,Eurasian Harvest Mouse,Micromys minutus,Stable,Global,Least Concern
animalia — aves,Bean Goose,Anser fabalis,Decreasing,Global,Least Concern
animalia — aves,Arctic Jaeger,Stercorarius parasiticus,Stable,Global,Least Concern
animalia — aves,Black-headed Gull,Larus ridibundus,Unknown,Global,Least Concern
animalia — aves,Red-throated Pipit,Anthus cervinus,Stable,Global,Least Concern
animalia — aves,Barnacle Goose,Branta leucopsis,Increasing,Global,Least Concern
animalia — aves,Common Woodpigeon,Columba palumbus,Increasing,Global,Least Concern
animalia — aves,Razorbill,Alca torda,Decreasing,Global,Near Threatened
animalia — aves,Red-footed Falcon,Falco vespertinus,Decreasing,Global,Near Threatened
animalia — aves,Eurasian Skylark,Alauda arvensis,Decreasing,Global,Least Concern
animalia — aves,Redpoll,Acanthis flammea,Decreasing,Global,Least Concern
animalia — aves,Reed Bunting,Emberiza schoeniclus,Decreasing,Global,Least Concern
animalia — aves,Black-winged Stilt,Himantopus himantopus,Increasing,Global,Least Concern
animalia — aves,Yellow-legged Gull,Larus michahellis,Increasing,Global,Least Concern
animalia — aves,Northern Shoveler,Spatula clypeata,Decreasing,Global,Least Concern
animalia — aves,Ring Ouzel,Turdus torquatus,Stable,Global,Least Concern
animalia — aves,Common Starling,Sturnus vulgaris,Decreasing,Global,Least Concern
animalia — aves,Common Shelduck,Tadorna tadorna,Increasing,Global,Least Concern
animalia — aves,Mediterranean Gull,Larus melanocephalus,Decreasing,Global,Least Concern
animalia — aves,Ruddy Turnstone,Arenaria interpres,Decreasing,Global,Least Concern
animalia — aves,Black Kite,Milvus migrans,Stable,Global,Least Concern
animalia — aves,Common Hoopoe,Upupa epops,Decreasing,Global,Least Concern
animalia — insecta,,Corticeus bicoloroides,Unknown,"Global, Europe",Endangered
animalia — insecta,,Mycetochara roubali,Unknown,"Global, Europe",Vulnerable
animalia — insecta,Common Goldenring,Cordulegaster boltonii,Stable,Global,Least Concern
animalia — insecta,Brilliant Emerald,Somatochlora metallica,Unknown,Global,Least Concern
animalia — insecta,Dark Whiteface,Leucorrhinia albifrons,Decreasing,Global,Least Concern
animalia — insecta,White-tailed Skimmer,Orthetrum albistylum,Unknown,Global,Least Concern
animalia — insecta,Keeled Skimmer,Orthetrum coerulescens,Stable,Global,Least Concern
animalia — insecta,,Buprestis splendens,Decreasing,"Global, Europe",Endangered
animalia — aves,Great White Egret,Ardea alba,Unknown,Global,Least Concern
animalia — insecta,Green Hawker,Aeshna viridis,Stable,Global,Least Concern
animalia — insecta,Brown Hawker,Aeshna grandis,Unknown,Global,Least Concern
animalia — insecta,Banded Demoiselle,Calopteryx splendens,Stable,Global,Least Concern
animalia — aves,Wallcreeper,Tichodroma muraria,Stable,Global,Least Concern
animalia — actinopterygii,Ocean Sunfish,Mola mola,Decreasing,Global,Vulnerable
animalia — aves,Ferruginous Duck,Aythya nyroca,Decreasing,Global,Near Threatened
animalia — aves,Northern Goshawk,Accipiter gentilis,Unknown,Global,Least Concern
animalia — aves,Common Raven,Corvus corax,Increasing,Global,Least Concern
animalia — mammalia,Eurasian Red Squirrel,Sciurus vulgaris,Decreasing,Global,Least Concern
animalia — aves,Little Ringed Plover,Charadrius dubius,Stable,Global,Least Concern
animalia — aves,Little Grebe,Tachybaptus ruficollis,Decreasing,Global,Least Concern
animalia — aves,Common Tern,Sterna hirundo,Unknown,Global,Least Concern
animalia — bivalvia,Swollen River Mussel,Unio tumidus,Unknown,Global,Least Concern
animalia — aves,Common Cuckoo,Cuculus canorus,Decreasing,Global,Least Concern
animalia — aves,Collared Sand Martin,Riparia riparia,Decreasing,Global,Least Concern
animalia — mammalia,Western European Hedgehog,Erinaceus europaeus,Stable,"Global, Europe",Least Concern
animalia — insecta,Large Copper,Lycaena dispar,,Global,Near Threatened
animalia — insecta,,Phengaris nausithous,,Global,Near Threatened
animalia — bivalvia,Porous Pea Mussel,Pisidium obtusale,Unknown,Global,Least Concern
animalia — insecta,Tree Grayling,Hipparchia statilinus,Stable,Global,Least Concern
animalia — actinopterygii,Atlantic Salmon,Salmo salar,,Global,Least Concern
animalia — mammalia,Garden Dormouse,Eliomys quercinus,Decreasing,"Global, Europe",Near Threatened
animalia — insecta,,Macropis europaea,Decreasing,"Global, Europe",Least Concern
animalia — amphibia,,Salamandra salamandra,Decreasing,"Global, Europe",Least Concern
animalia — amphibia,,Lissotriton vulgaris,Stable,Global,Least Concern
animalia — mammalia,Giant Noctule,Nyctalus lasiopterus,Decreasing,Global,Vulnerable
animalia — mammalia,Geoffroy's Bat,Myotis emarginatus,Stable,Global,Least Concern
animalia — mammalia,Lesser Shrew,Crocidura suaveolens,Stable,Global,Least Concern
animalia — mammalia,Bechstein's Myotis,Myotis bechsteinii,Decreasing,Global,Near Threatened
animalia — bivalvia,Duck Mussel,Anodonta anatina,Decreasing,Global,Least Concern
animalia — insecta,Knautiawespbij,Nomada armata,Decreasing,"Global, Europe",Near Threatened
animalia — insecta,Signaalwespbij,Nomada signata,Stable,"Global, Europe",Least Concern
animalia — gastropoda,,Radix auricularia,Stable,Global,Least Concern
animalia — insecta,Rood-zwarte dubbeltand,Nomada fabriciana,Stable,"Global, Europe",Least Concern
animalia — actinopterygii,Dover Sole,Solea solea,Stable,Global,Data Deficient
animalia — insecta,,Xylophilus testaceus,Unknown,"Global, Europe",Near Threatened
animalia — insecta,,Limoniscus violaceus,Unknown,"Global, Europe",Endangered
animalia — insecta,,Ampedus hjorti,Decreasing,"Global, Europe",Vulnerable
animalia — insecta,,Tritoma bipustulata,Stable,"Global, Europe",Least Concern
animalia — insecta,,Ampedus melanurus,Decreasing,"Global, Europe",Data Deficient
animalia — insecta,,Stenagostus rufus,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Osmoderma barnabita,Decreasing,"Global, Europe",Near Threatened
animalia — amphibia,,Triturus cristatus,Decreasing,Global,Least Concern
animalia — actinopterygii,Atlantic Bluefin Tuna,Thunnus thynnus,Decreasing,Global,Endangered
animalia — bivalvia,Depressed River Mussel,Pseudanodonta complanata,Unknown,Global,Vulnerable
animalia — mammalia,European Hare,Lepus europaeus,Decreasing,Global,Least Concern
animalia — insecta,,Saphanus piceus,Stable,"Global, Europe",Least Concern
animalia — aves,Sedge Warbler,Acrocephalus schoenobaenus,Stable,Global,Least Concern
animalia — aves,Tundra Swan,Cygnus columbianus,Unknown,Global,Least Concern
animalia — actinopterygii,Threespined Stickleback,Gasterosteus aculeatus,Unknown,Global,Least Concern
animalia — aves,Common Firecrest,Regulus ignicapilla,Stable,Global,Least Concern
animalia — aves,Mistle Thrush,Turdus viscivorus,Decreasing,Global,Least Concern
animalia — mammalia,Harbor Porpoise,Phocoena phocoena,Unknown,Global,Least Concern
animalia — reptilia,Viviparous Lizard,Zootoca vivipara,Unknown,Global,Least Concern
animalia — insecta,Common Speckled Bush-cricket,Leptophyes punctatissima,Increasing,"Global, Europe",Least Concern
animalia — insecta,Alpine Dark Bush-cricket,Pholidoptera aptera,Unknown,"Global, Europe",Least Concern
animalia — insecta,Beautiful Demoiselle,Calopteryx virgo,Stable,Global,Least Concern
animalia — aves,Garganey,Spatula querquedula,Decreasing,Global,Least Concern
animalia — amphibia,Green Toad,Bufotes viridis,Decreasing,Global,Least Concern
animalia — aves,Eurasian Golden Plover,Pluvialis apricaria,Increasing,Global,Least Concern
animalia — amphibia,Pool Frog,Pelophylax lessonae,Decreasing,"Global, Europe",Least Concern
animalia — mammalia,European Mink,Mustela lutreola,Decreasing,Global,Critically Endangered
animalia — mammalia,Eurasian Badger,Meles meles,Stable,Global,Least Concern
animalia — insecta,,Bombus cryptarum,Unknown,Global,Data Deficient
animalia — insecta,Large Red Damsel,Pyrrhosoma nymphula,Stable,Global,Least Concern
animalia — insecta,River Clubtail,Stylurus flavipes,Increasing,Global,Least Concern
animalia — insecta,Blue Chaser,Libellula fulva,Stable,Global,Least Concern
animalia — insecta,Pieninsky' Plump Bush-cricket,Isophya pienensis,Unknown,"Global, Europe",Near Threatened
animalia — insecta,Four-spotted Chaser,Libellula quadrimaculata,Stable,Global,Least Concern
animalia — insecta,Subarctic Darner,Aeshna subarctica,Stable,Global,Least Concern
animalia — aves,Icterine Warbler,Hippolais icterina,Decreasing,Global,Least Concern
animalia — aves,Great Snipe,Gallinago media,Decreasing,Global,Near Threatened
animalia — aves,Twite,Linaria flavirostris,Decreasing,Global,Least Concern
animalia — aves,Eurasian Wryneck,Jynx torquilla,Decreasing,Global,Least Concern
animalia — mammalia,Common Hamster,Cricetus cricetus,Decreasing,Global,Critically Endangered
animalia — aves,Eurasian Siskin,Spinus spinus,Decreasing,Global,Least Concern
animalia — aves,Red Crossbill,Loxia curvirostra,Stable,Global,Least Concern
animalia — aves,Rufous-tailed Rock-thrush,Monticola saxatilis,Decreasing,Global,Least Concern
animalia — aves,Garden Warbler,Sylvia borin,Decreasing,Global,Least Concern
animalia — aves,Curlew Sandpiper,Calidris ferruginea,Decreasing,Global,Near Threatened
animalia — mammalia,Eurasian Lynx,Lynx lynx,Stable,Global,Least Concern
animalia — mammalia,Striped Field Mouse,Apodemus agrarius,Stable,Global,Least Concern
animalia — mammalia,Long-tailed Field Mouse,Apodemus sylvaticus,Stable,Global,Least Concern
animalia — mammalia,European Water Vole,Arvicola amphibius,Stable,Global,Least Concern
animalia — mammalia,Eurasian Beaver,Castor fiber,Increasing,Global,Least Concern
animalia — mammalia,Bank Vole,Myodes glareolus,Stable,Global,Least Concern
animalia — aves,Boreal Owl,Aegolius funereus,Stable,Global,Least Concern
animalia — aves,Short-eared Owl,Asio flammeus,Decreasing,Global,Least Concern
animalia — aves,Tufted Duck,Aythya fuligula,Stable,Global,Least Concern
animalia — mammalia,Field Vole,Microtus agrestis,Stable,Global,Least Concern
animalia — aves,Purple Sandpiper,Calidris maritima,Decreasing,Global,Least Concern
animalia — aves,European Robin,Erithacus rubecula,Increasing,Global,Least Concern
animalia — aves,Eurasian Thick-knee,Burhinus oedicnemus,Decreasing,Global,Least Concern
animalia — aves,Coal Tit,Periparus ater,Decreasing,Global,Least Concern
animalia — aves,Great Bustard,Otis tarda,Decreasing,Global,Vulnerable
animalia — aves,Eurasian Tree Sparrow,Passer montanus,Decreasing,Global,Least Concern
animalia — aves,Ural Owl,Strix uralensis,Stable,Global,Least Concern
animalia — insecta,Blue Hawker,Aeshna cyanea,Increasing,Global,Least Concern
animalia — aves,Citrine Wagtail,Motacilla citreola,Increasing,Global,Least Concern
animalia — aves,Grey Plover,Pluvialis squatarola,Decreasing,Global,Least Concern
animalia — aves,Corn Bunting,Emberiza calandra,Decreasing,Global,Least Concern
animalia — aves,Great Cormorant,Phalacrocorax carbo,Increasing,Global,Least Concern
animalia — aves,Eurasian Scops-owl,Otus scops,Decreasing,Global,Least Concern
animalia — aves,Temminck's Stint,Calidris temminckii,Unknown,Global,Least Concern
animalia — aves,Common Linnet,Linaria cannabina,Decreasing,Global,Least Concern
animalia — insecta,Common Bluetail,Ischnura elegans,Stable,Global,Least Concern
animalia — aves,Glaucous Gull,Larus hyperboreus,Stable,Global,Least Concern
animalia — aves,Red Knot,Calidris canutus,Decreasing,Global,Near Threatened
animalia — aves,Steller's Eider,Polysticta stelleri,Decreasing,Global,Vulnerable
animalia — aves,Common Goldeneye,Bucephala clangula,Stable,Global,Least Concern
animalia — aves,White-winged Tern,Chlidonias leucopterus,Stable,Global,Least Concern
animalia — aves,Grey-faced Woodpecker,Picus canus,Increasing,Global,Least Concern
animalia — aves,Eurasian Green Woodpecker,Picus viridis,Increasing,Global,Least Concern
animalia — insecta,,Anisarthron barbipes,Decreasing,"Global, Europe",Vulnerable
animalia — aves,Three-toed Woodpecker,Picoides tridactylus,Stable,Global,Least Concern
animalia — insecta,Southern Emerald Damselfly,Lestes barbarus,Unknown,Global,Least Concern
animalia — aves,Caspian Tern,Hydroprogne caspia,Increasing,Global,Least Concern
animalia — aves,Black-crowned Night-heron,Nycticorax nycticorax,Decreasing,Global,Least Concern
animalia — aves,Collared Flycatcher,Ficedula albicollis,Increasing,Global,Least Concern
animalia — aves,Horned Lark,Eremophila alpestris,Decreasing,Global,Least Concern
animalia — aves,Common Ringed Plover,Charadrius hiaticula,Decreasing,Global,Least Concern
animalia — insecta,Mourning Cloak,Nymphalis antiopa,Unknown,Global,Least Concern
animalia — aves,Northern Pintail,Anas acuta,Decreasing,Global,Least Concern
animalia — aves,European Roller,Coracias garrulus,Decreasing,Global,Least Concern
animalia — aves,Lesser Black-backed Gull,Larus fuscus,Increasing,Global,Least Concern
animalia — aves,Crested Lark,Galerida cristata,Decreasing,Global,Least Concern
animalia — aves,Common Snipe,Gallinago gallinago,Decreasing,Global,Least Concern
animalia — mammalia,Grey Wolf,Canis lupus,Stable,Global,Least Concern
animalia — insecta,Red Admiral,Vanessa atalanta,Unknown,Global,Least Concern
animalia — aves,White-tailed Sea-eagle,Haliaeetus albicilla,Increasing,Global,Least Concern
animalia — aves,White-backed Woodpecker,Dendrocopos leucotos,Decreasing,Global,Least Concern
