kingdom_class,common_name,scientific_name,trend,region,threat_level
animalia — gastropoda,Black Nerite,Theodoxus prevostianus,Unknown,"Global, Europe",Endangered
animalia — insecta,Spotted Darter,Sympetrum depressiusculum,Unknown,Global,Least Concern
animalia — insecta,Geelschouderwespbij,Nomada ferruginata,Stable,"Global, Europe",Least Concern
animalia — mammalia,Noctule,Nyctalus noctula,Unknown,Global,Least Concern
animalia — mammalia,Greater Mouse-eared Bat,Myotis myotis,Stable,Global,Least Concern
animalia — mammalia,Lesser Mouse-eared Myotis,Myotis blythii,Decreasing,Global,Least Concern
animalia — mammalia,,Myotis dasycneme,Decreasing,Global,Near Threatened
animalia — mammalia,Eurasian Otter,Lutra lutra,Decreasing,Global,Near Threatened
animalia — mammalia,Mehely's Horseshoe Bat,Rhinolophus mehelyi,Decreasing,Global,Vulnerable
animalia — mammalia,Moose,Alces alces,Increasing,Global,Least Concern
animalia — insecta,,Andrena bucephala,Unknown,"Global, Europe",Data Deficient
animalia — insecta,,Andrena fulvata,Unknown,"Global, Europe",Data Deficient
animalia — insecta,,Andrena suerinensis,Unknown,"Global, Europe",Data Deficient
animalia — insecta,Blue-eyed Goldenring,Cordulegaster insignis,Stable,Global,Least Concern
animalia — insecta,Yellow-spotted Emerald,Somatochlora flavomaculata,Stable,Global,Least Concern
animalia — insecta,Vagrant Darter,Sympetrum vulgatum,Stable,Global,Least Concern
animalia — reptilia,,Podarcis tauricus,Stable,Global,Least Concern
animalia — actinopterygii,European Anchovy,Engraulis encrasicolus,Decreasing,Global,Least Concern
animalia — mammalia,Pine Marten,Martes martes,Stable,Global,Least Concern
animalia — insecta,Green Emerald Damselfly,Chalcolestes viridis,Stable,Global,Least Concern
animalia — mammalia,Wild Boar,Sus scrofa,Unknown,Global,Least Concern
animalia — aves,Hazel Grouse,Bonasa bonasia,Decreasing,Global,Least Concern
animalia — aves,Whooper Swan,Cygnus cygnus,Unknown,Global,Least Concern
animalia — aves,Smew,Mergellus albellus,Decreasing,Global,Least Concern
animalia — aves,Greater White-fronted Goose,Anser albifrons,Unknown,Global,Least Concern
animalia — aves,Little Crake,Zapornia parva,Stable,Global,Least Concern
animalia — aves,White Stork,Ciconia ciconia,Increasing,Global,Least Concern
animalia — aves,Little Egret,Egretta garzetta,Increasing,Global,Least Concern
animalia — aves,Common Greenshank,Tringa nebularia,Stable,Global,Least Concern
animalia — aves,Tawny Owl,Strix aluco,Stable,Global,Least Concern
animalia — insecta,,Evodinus clathratus,Stable,"Global, Europe",Least Concern
animalia — insecta,Carpathian Mountain Grasshopper,Odontopodisma carpathica,Stable,"Global, Europe",Least Concern
animalia — insecta,Thick Grasshopper,Platypygius crassus,Decreasing,"Global, Europe",Endangered
animalia — insecta,Ciucas Plump Bush-cricket,Isophya ciucasi,Decreasing,"Global, Europe",Endangered
animalia — insecta,Popina Plump Bush-cricket,Isophya dobrogensis,Unknown,"Global, Europe",Vulnerable
animalia — insecta,Krauss's Plump Bush-cricket,Isophya kraussii,Unknown,"Global, Europe",Least Concern
animalia — insecta,Bazyluk Plump Bush-cricket,Isophya posthumoidalis,Unknown,"Global, Europe",Near Threatened
animalia — insecta,Stys' Plump Bush-cricket,Isophya stysi,Unknown,"Global, Europe",Least Concern
animalia — insecta,Zubowski's Plump Bush-cricket,Isophya zubowskii,Decreasing,"Global, Europe",Endangered
animalia — insecta,Montandon's Glandular Bush-cricket,Bradyporus montandoni,Decreasing,"Global, Europe",Critically Endangered
animalia — insecta,Blue-eyed Hawker,Aeshna affinis,Increasing,Global,Least Concern
animalia — insecta,Green-eyed Hawker,Aeshna isoceles,Unknown,Global,Least Concern
animalia — insecta,Common Saw Bush-cricket,Barbitistes serricauda,Unknown,"Global, Europe",Least Concern
animalia — insecta,Showy Plump Bush-cricket,Isophya speciosa,Unknown,"Global, Europe",Least Concern
animalia — aves,Lesser Grey Shrike,Lanius minor,Decreasing,Global,Least Concern
animalia — aves,Crested Tit,Lophophanes cristatus,Decreasing,Global,Least Concern
animalia — aves,Calandra Lark,Melanocorypha calandra,Decreasing,Global,Least Concern
animalia — amphibia,Marsh Frog,Pelophylax ridibundus,Increasing,Global,Least Concern
animalia — actinopterygii,Broadnosed Pipefish,Syngnathus typhle,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Bombus pyrenaeus,Stable,"Global, Europe",Least Concern
animalia — insecta,Keeled Slender Bush-cricket,Tessellana carinata,Unknown,"Global, Europe",Least Concern
animalia — mammalia,European Souslik,Spermophilus citellus,Decreasing,"Global, Europe",Endangered
animalia — insecta,Migrant Hawker,Aeshna mixta,Increasing,Global,Least Concern
animalia — insecta,Azure Bluet,Coenagrion puella,Unknown,Global,Least Concern
animalia — aves,European Honey-buzzard,Pernis apivorus,Decreasing,Global,Least Concern
animalia — aves,Montagu's Harrier,Circus pygargus,Decreasing,Global,Least Concern
animalia — aves,Red-breasted Goose,Branta ruficollis,Decreasing,Global,Vulnerable
animalia — aves,Dalmatian Pelican,Pelecanus crispus,Decreasing,Global,Near Threatened
animalia — mammalia,Wild Cat,Felis silvestris,Decreasing,Global,Least Concern
animalia — actinopterygii,Gray Triggerfish,Balistes capriscus,Decreasing,Global,Vulnerable
animalia — aves,Aquatic Warbler,Acrocephalus paludicola,Decreasing,Global,Vulnerable
animalia — aves,Greater Spotted Eagle,Clanga clanga,Decreasing,Global,Vulnerable
animalia — actinopterygii,Grass Goby,Gobius ophiocephalus,Stable,"Global, Europe",Least Concern
animalia — aves,Eurasian Wigeon,Mareca penelope,Decreasing,Global,Least Concern
animalia — aves,Eurasian Eagle-owl,Bubo bubo,Decreasing,Global,Least Concern
animalia — reptilia,European Pond Turtle,Emys orbicularis,,Global,Near Threatened
animalia — aves,Hawfinch,Coccothraustes coccothraustes,Increasing,Global,Least Concern
animalia — aves,Rock Bunting,Emberiza cia,Increasing,Global,Least Concern
animalia — mammalia,Forest Dormouse,Dryomys nitedula,Unknown,Global,Least Concern
animalia — mammalia,European Pine Vole,Microtus subterraneus,Stable,Global,Least Concern
animalia — mammalia,,Sicista betulina,Unknown,Global,Least Concern
animalia — mammalia,Southern Water Shrew,Neomys anomalus,Decreasing,Global,Least Concern
animalia — aves,Brent Goose,Branta bernicla,Unknown,Global,Least Concern
animalia — aves,Corncrake,Crex crex,Stable,Global,Least Concern
animalia — insecta,Steppe Spiny Bush-cricket,Gampsocleis glabra,Decreasing,Global,Least Concern
animalia — mammalia,Mediterranean Monk Seal,Monachus monachus,Increasing,Global,Endangered
animalia — aves,Red-breasted Merganser,Mergus serrator,Stable,Global,Least Concern
animalia — aves,White Wagtail,Motacilla alba,Stable,Global,Least Concern
animalia — aves,Eurasian Collared-dove,Streptopelia decaocto,Increasing,Global,Least Concern
animalia — actinopterygii,European Sprat,Sprattus sprattus,Unknown,Global,Least Concern
animalia — aves,European Serin,Serinus serinus,Decreasing,Global,Least Concern
animalia — mammalia,Eurasian Harvest Mouse,Micromys minutus,Stable,Global,Least Concern
animalia — aves,Bean Goose,Anser fabalis,Decreasing,Global,Least Concern
animalia — aves,Arctic Jaeger,Stercorarius parasiticus,Stable,Global,Least Concern
animalia — aves,Pallas's Gull,Larus ichthyaetus,Increasing,Global,Least Concern
animalia — insecta,Southern Barbed-wire Bush-cricket,Onconotus servillei,Unknown,Global,Least Concern
animalia — aves,Black-headed Gull,Larus ridibundus,Unknown,Global,Least Concern
animalia — aves,Red-throated Pipit,Anthus cervinus,Stable,Global,Least Concern
animalia — chondrichthyes,Spiny Dogfish,Squalus acanthias,Decreasing,Global,Vulnerable
animalia — aves,Common Woodpigeon,Columba palumbus,Increasing,Global,Least Concern
animalia — aves,Levant Sparrowhawk,Accipiter brevipes,Stable,Global,Least Concern
animalia — aves,Red-footed Falcon,Falco vespertinus,Decreasing,Global,Near Threatened
animalia — aves,Squacco Heron,Ardeola ralloides,Unknown,Global,Least Concern
animalia — aves,Eurasian Skylark,Alauda arvensis,Decreasing,Global,Least Concern
animalia — aves,Redpoll,Acanthis flammea,Decreasing,Global,Least Concern
animalia — aves,Reed Bunting,Emberiza schoeniclus,Decreasing,Global,Least Concern
animalia — aves,Black-winged Stilt,Himantopus himantopus,Increasing,Global,Least Concern
animalia — aves,Northern Shoveler,Spatula clypeata,Decreasing,Global,Least Concern
animalia — aves,Ring Ouzel,Turdus torquatus,Stable,Global,Least Concern
animalia — aves,Common Starling,Sturnus vulgaris,Decreasing,Global,Least Concern
animalia — aves,Common Shelduck,Tadorna tadorna,Increasing,Global,Least Concern
animalia — aves,Mediterranean Gull,Larus melanocephalus,Decreasing,Global,Least Concern
animalia — aves,Ruddy Turnstone,Arenaria interpres,Decreasing,Global,Least Concern
animalia — aves,Steppe Eagle,Aquila nipalensis,Decreasing,Global,Endangered
animalia — aves,Black Kite,Milvus migrans,Stable,Global,Least Concern
animalia — aves,Common Hoopoe,Upupa epops,Decreasing,Global,Least Concern
animalia — aves,Rock Partridge,Alectoris graeca,Decreasing,Global,Near Threatened
animalia — insecta,,Corticeus bicoloroides,Unknown,"Global, Europe",Endangered
animalia — insecta,,Mycetochara roubali,Unknown,"Global, Europe",Vulnerable
animalia — insecta,Brilliant Emerald,Somatochlora metallica,Unknown,Global,Least Concern
animalia — insecta,White-tailed Skimmer,Orthetrum albistylum,Unknown,Global,Least Concern
animalia — insecta,Keeled Skimmer,Orthetrum coerulescens,Stable,Global,Least Concern
animalia — insecta,,Buprestis splendens,Decreasing,"Global, Europe",Endangered
animalia — aves,Eastern Imperial Eagle,Aquila heliaca,Decreasing,Global,Vulnerable
animalia — aves,Great White Egret,Ardea alba,Unknown,Global,Least Concern
animalia — insecta,Brown Hawker,Aeshna grandis,Unknown,Global,Least Concern
animalia — insecta,Banded Demoiselle,Calopteryx splendens,Stable,Global,Least Concern
animalia — aves,Wallcreeper,Tichodroma muraria,Stable,Global,Least Concern
animalia — aves,Egyptian Vulture,Neophron percnopterus,Decreasing,Global,Endangered
animalia — aves,Ferruginous Duck,Aythya nyroca,Decreasing,Global,Near Threatened
animalia — aves,Northern Goshawk,Accipiter gentilis,Unknown,Global,Least Concern
animalia — aves,Common Raven,Corvus corax,Increasing,Global,Least Concern
animalia — mammalia,Eurasian Red Squirrel,Sciurus vulgaris,Decreasing,Global,Least Concern
animalia — aves,Little Ringed Plover,Charadrius dubius,Stable,Global,Least Concern
animalia — aves,Little Grebe,Tachybaptus ruficollis,Decreasing,Global,Least Concern
animalia — aves,Common Tern,Sterna hirundo,Unknown,Global,Least Concern
animalia — bivalvia,Swollen River Mussel,Unio tumidus,Unknown,Global,Least Concern
animalia — aves,Common Cuckoo,Cuculus canorus,Decreasing,Global,Least Concern
animalia — aves,Collared Sand Martin,Riparia riparia,Decreasing,Global,Least Concern
animalia — actinopterygii,Montagu's Blenny,Coryphoblennius galerita,Stable,Global,Least Concern
animalia — actinopterygii,Rusty Blenny,Parablennius sanguinolentus,Stable,Global,Least Concern
animalia — actinopterygii,Picarel,Spicara smaris,Unknown,Global,Least Concern
animalia — gastropoda,,Bythinella molcsany,Unknown,"Global, Europe",Vulnerable
animalia — insecta,Large Copper,Lycaena dispar,,Global,Near Threatened
animalia — insecta,,Phengaris nausithous,,Global,Near Threatened
animalia — reptilia,Eastern Four-Lined Ratsnake,Elaphe sauromates,Unknown,Global,Least Concern
animalia — bivalvia,Porous Pea Mussel,Pisidium obtusale,Unknown,Global,Least Concern
animalia — insecta,Tree Grayling,Hipparchia statilinus,Stable,Global,Least Concern
animalia — insecta,,Purpuricenus globulicollis,Unknown,"Global, Europe",Data Deficient
animalia — mammalia,Garden Dormouse,Eliomys quercinus,Decreasing,"Global, Europe",Near Threatened
animalia — insecta,,Macropis europaea,Decreasing,"Global, Europe",Least Concern
animalia — insecta,Transylvanian Plump Grasshopper,Podismopsis transsylvanica,Decreasing,"Global, Europe",Critically Endangered
animalia — insecta,White-tipped Grasshopper,Chorthippus acroleucus,Unknown,"Global, Europe",Critically Endangered
animalia — amphibia,,Salamandra salamandra,Decreasing,"Global, Europe",Least Concern
animalia — amphibia,,Lissotriton vulgaris,Stable,Global,Least Concern
animalia — mammalia,Mediterranean Horseshoe Bat,Rhinolophus euryale,Decreasing,Global,Near Threatened
animalia — mammalia,Giant Noctule,Nyctalus lasiopterus,Decreasing,Global,Vulnerable
animalia — mammalia,Geoffroy's Bat,Myotis emarginatus,Stable,Global,Least Concern
animalia — mammalia,Lesser Shrew,Crocidura suaveolens,Stable,Global,Least Concern
animalia — mammalia,Bechstein's Myotis,Myotis bechsteinii,Decreasing,Global,Near Threatened
animalia — bivalvia,Duck Mussel,Anodonta anatina,Decreasing,Global,Least Concern
animalia — insecta,Knautiawespbij,Nomada armata,Decreasing,"Global, Europe",Near Threatened
animalia — insecta,Signaalwespbij,Nomada signata,Stable,"Global, Europe",Least Concern
animalia — bivalvia,Zebra Mussel,Dreissena polymorpha,Increasing,Global,Least Concern
animalia — insecta,Rood-zwarte dubbeltand,Nomada fabriciana,Stable,"Global, Europe",Least Concern
animalia — actinopterygii,Dover Sole,Solea solea,Stable,Global,Data Deficient
animalia — actinopterygii,Green Wrasse,Labrus viridis,Decreasing,Global,Vulnerable
animalia — insecta,,Limoniscus violaceus,Unknown,"Global, Europe",Endangered
animalia — insecta,,Brachypteroma ottomanum,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Stenagostus rufus,Unknown,"Global, Europe",Least Concern
animalia — insecta,,Osmoderma barnabita,Decreasing,"Global, Europe",Near Threatened
animalia — amphibia,,Triturus cristatus,Decreasing,Global,Least Concern
animalia — actinopterygii,Mediterranean Rainbow Wrasse,Coris julis,Stable,Global,Least Concern
animalia — actinopterygii,Ship sturgeon,Acipenser nudiventris,Decreasing,Global,Critically Endangered
animalia — actinopterygii,Sterlet,Acipenser ruthenus,Decreasing,Global,Vulnerable
animalia — actinopterygii,Stellate sturgeon,Acipenser stellatus,Decreasing,Global,Critically Endangered
animalia — reptilia,,Vipera ammodytes,Decreasing,Global,Least Concern
animalia — amphibia,Syrian Spadefoot,Pelobates syriacus,Decreasing,Global,Least Concern
animalia — insecta,,Pyrgus cacaliae,Decreasing,"Global, Europe",Least Concern
animalia — insecta,Black Ringlet,Erebia melas,Decreasing,"Global, Europe",Least Concern
animalia — reptilia,,Darevskia praticola,Decreasing,Global,Near Threatened
animalia — insecta,,Lasioglossum lissonotum,Unknown,"Global, Europe",Data Deficient
animalia — insecta,Big-Bellied Glandular Bush-Cricket,Bradyporus macrogaster,Decreasing,"Global, Mediterranean",Endangered
animalia — mammalia,European Hare,Lepus europaeus,Decreasing,Global,Least Concern
animalia — insecta,,Saphanus piceus,Stable,"Global, Europe",Least Concern
animalia — insecta,,Xylosteus spinolae,Stable,"Global, Europe",Least Concern
animalia — aves,Sedge Warbler,Acrocephalus schoenobaenus,Stable,Global,Least Concern
animalia — aves,Tundra Swan,Cygnus columbianus,Unknown,Global,Least Concern
animalia — actinopterygii,Threespined Stickleback,Gasterosteus aculeatus,Unknown,Global,Least Concern
animalia — aves,Mistle Thrush,Turdus viscivorus,Decreasing,Global,Least Concern
animalia — aves,Rock Sparrow,Petronia petronia,Increasing,Global,Least Concern
animalia — mammalia,Harbor Porpoise,Phocoena phocoena,Unknown,Global,Least Concern
animalia — reptilia,Viviparous Lizard,Zootoca vivipara,Unknown,Global,Least Concern
