kingdom_class,common_name,scientific_name,trend,region,threat_level
animalia — aves,Eurasian Penduline-tit,Remiz pendulinus,Increasing,Global,Least Concern
animalia — aves,Eurasian Oystercatcher,Haematopus ostralegus,Decreasing,Global,Near Threatened
animalia — aves,Zino's Petrel,Pterodroma madeira,Stable,Global,Endangered
animalia — chondrichthyes,Iceland Catshark,Apristurus laurussonii,Stable,Global,Least Concern
animalia — insecta,Ground Beetle,Olisthopus inclavatus,Decreasing,"Global, Europe",Critically Endangered
animalia — aves,Desertas Petrel,Pterodroma deserta,Stable,Global,Vulnerable
animalia — aves,European Shag,Gulosus aristotelis,Decreasing,Global,Least Concern
animalia — insecta,True weevil,Calacalles azoricus,Decreasing,Global,Critically Endangered
animalia — insecta,Leaf hopper,Eupteryx azorica,Decreasing,Global,Near Threatened
animalia — insecta,Moth,Brachmia infuscatella,Decreasing,Global,Endangered
animalia — insecta,Moth,Micrurapteryx bistrigella,Stable,Global,Endangered
animalia — insecta,Moth,Neomariania incertella,Unknown,Global,Critically Endangered
animalia — insecta,Yellow-veined Skimmer,Orthetrum nitidinerve,Decreasing,Global,Near Threatened
animalia — insecta,Splendid Cruiser,Macromia splendens,Decreasing,"Global, Europe",Vulnerable
animalia — insecta,Orange Featherleg,Platycnemis acutipennis,Stable,"Global, Europe",Least Concern
animalia — insecta,Southern Sickle Bush-cricket,Phaneroptera nana,Increasing,Global,Least Concern
animalia — aves,Bluethroat,Cyanecula svecica,Stable,Global,Least Concern
animalia — aves,European Bee-eater,Merops apiaster,Stable,Global,Least Concern
animalia — aves,Glossy Ibis,Plegadis falcinellus,Decreasing,Global,Least Concern
animalia — aves,Grey Heron,Ardea cinerea,Unknown,Global,Least Concern
animalia — aves,Eurasian Spoonbill,Platalea leucorodia,Unknown,Global,Least Concern
animalia — aves,Bonelli's Eagle,Aquila fasciata,Decreasing,Global,Least Concern
animalia — mammalia,Schreiber's Bent-winged Bat,Miniopterus schreibersii,Decreasing,Global,Vulnerable
animalia — actinopterygii,Electric Lantern Fish,Electrona risso,Unknown,Global,Least Concern
animalia — actinopterygii,Spotted Barracudina,Arctozenus risso,Unknown,Global,Least Concern
animalia — actinopterygii,Bristlemouth,Sigmops bathyphilus,Unknown,Global,Least Concern
animalia — actinopterygii,Sloane's Viperfish,Chauliodus sloani,Unknown,Global,Least Concern
animalia — aves,Sabine's Gull,Xema sabini,Stable,Global,Least Concern
animalia — actinopterygii,Bean's Sawtooth Eel,Serrivomer beanii,Unknown,Global,Least Concern
animalia — aves,Eurasian Bullfinch,Pyrrhula pyrrhula,Decreasing,Global,Least Concern
animalia — aves,Common Scoter,Melanitta nigra,Unknown,Global,Least Concern
animalia — aves,Roseate Tern,Sterna dougallii,Unknown,Global,Least Concern
animalia — aves,Red Phalarope,Phalaropus fulicarius,Unknown,Global,Least Concern
animalia — aves,Rufous-tailed Scrub-robin,Cercotrichas galactotes,Stable,Global,Least Concern
animalia — mammalia,Iberian wild goat,Capra pyrenaica,Increasing,"Global, Europe, Mediterranean",Least Concern
animalia — gastropoda,,Serratorotula acarinata,Unknown,"Global, Europe",Critically Endangered
animalia — aves,Eleonora's Falcon,Falco eleonorae,Increasing,Global,Least Concern
animalia — mammalia,Cuvier's Beaked Whale,Ziphius cavirostris,Unknown,Global,Least Concern
animalia — mammalia,Striped Dolphin,Stenella coeruleoalba,Unknown,Global,Least Concern
animalia — aves,Arctic Tern,Sterna paradisaea,Decreasing,Global,Least Concern
animalia — aves,Little Gull,Hydrocoloeus minutus,Increasing,Global,Least Concern
animalia — aves,Common Murre,Uria aalge,Increasing,Global,Least Concern
animalia — aves,Black-legged Kittiwake,Rissa tridactyla,Decreasing,Global,Vulnerable
animalia — mammalia,Red Fox,Vulpes vulpes,Stable,Global,Least Concern
animalia — aves,Eurasian Nuthatch,Sitta europaea,Stable,Global,Least Concern
animalia — aves,Black-necked Grebe,Podiceps nigricollis,Unknown,Global,Least Concern
animalia — chondrichthyes,Galapagos Shark,Carcharhinus galapagensis,Unknown,Global,Least Concern
animalia — chondrichthyes,Great Hammerhead,Sphyrna mokarran,Decreasing,Global,Critically Endangered
animalia — gastropoda,,Leiostyla fuscidula,Unknown,"Global, Europe, Mediterranean",Data Deficient
animalia — actinopterygii,Blacktail Comber,Serranus atricauda,Decreasing,Global,Data Deficient
animalia — insecta,,Lucanus barbarossa,Unknown,"Global, Europe",Least Concern
animalia — chondrichthyes,Great Torpedo Ray,Tetronarce nobiliana,Unknown,Global,Data Deficient
animalia — actinopterygii,Peacock Blenny,Salaria pavo,Stable,Global,Least Concern
animalia — actinopterygii,Flying Gurnard,Dactylopterus volitans,Unknown,Global,Least Concern
animalia — actinopterygii,Bandtooth Conger,Ariosoma balearicum,Unknown,Global,Least Concern
animalia — gastropoda,,Leiostyla tesselata,Unknown,"Global, Europe, Mediterranean",Data Deficient
animalia — insecta,,Pseudophilotes panoptes,Stable,"Global, Europe, Mediterranean",Near Threatened
animalia — insecta,Grayling,Hipparchia semele,Decreasing,"Global, Europe",Least Concern
animalia — insecta,Black Satyr,Satyrus actaea,Stable,"Global, Europe",Least Concern
animalia — insecta,,Melanargia lachesis,Increasing,"Global, Europe",Least Concern
animalia — reptilia,Smooth Snake,Coronella austriaca,Decreasing,Global,Least Concern
animalia — malacostraca,Common Spiny Lobster,Palinurus elephas,Decreasing,Global,Vulnerable
animalia — gastropoda,Lesser Bulin,Merdigera obscura,Stable,Global,Least Concern
animalia — gastropoda,,Portugala inchoata,Unknown,"Global, Europe",Least Concern
animalia — gastropoda,,Leptaxis minor,Unknown,"Global, Europe, Mediterranean",Endangered
animalia — gastropoda,,Moreletina horripila,Unknown,"Global, Europe, Mediterranean",Least Concern
animalia — insecta,,Platycerus spinifer,Unknown,"Global, Europe",Least Concern
animalia — chondrichthyes,Tiger Shark,Galeocerdo cuvier,Decreasing,Global,Near Threatened
animalia — actinopterygii,Black Moray,Muraena helena,Unknown,Global,Least Concern
animalia — actinopterygii,Bucchich's Goby,Gobius bucchichi,Stable,"Global, Mediterranean",Least Concern
animalia — chondrichthyes,Blackmouth Catshark,Galeus melastomus,Stable,Global,Least Concern
animalia — chondrichthyes,Common Stingray,Dasyatis pastinaca,Unknown,Global,Data Deficient
animalia — chondrichthyes,Nursehound,Scyliorhinus stellaris,Unknown,Global,Near Threatened
animalia — actinopterygii,Ornate Wrasse,Thalassoma pavo,Stable,Global,Least Concern
animalia — actinopterygii,Canary Damsel,Abudefduf luridus,Unknown,Global,Least Concern
animalia — actinopterygii,Blue-spotted Cornetfish,Fistularia tabacaria,Unknown,Global,Least Concern
animalia — actinopterygii,Imperial Scaldfish,Arnoglossus imperialis,Unknown,Global,Least Concern
animalia — amphibia,Sharp-ribbed Salamander,Pleurodeles waltl,Decreasing,Global,Near Threatened
animalia — amphibia,,Triturus marmoratus,Decreasing,"Global, Europe",Least Concern
animalia — mammalia,Noctule,Nyctalus noctula,Unknown,Global,Least Concern
animalia — mammalia,Greater Mouse-eared Bat,Myotis myotis,Stable,Global,Least Concern
animalia — mammalia,Lesser Mouse-eared Myotis,Myotis blythii,Decreasing,Global,Least Concern
animalia — mammalia,Savi's Pipistrelle,Hypsugo savii,Stable,Global,Least Concern
animalia — reptilia,,Iberolacerta monticola,Decreasing,"Global, Europe",Vulnerable
animalia — reptilia,,Vipera latastei,Decreasing,Global,Vulnerable
animalia — mammalia,Eurasian Otter,Lutra lutra,Decreasing,Global,Near Threatened
animalia — mammalia,Mehely's Horseshoe Bat,Rhinolophus mehelyi,Decreasing,Global,Vulnerable
animalia — insecta,,Andrena suerinensis,Unknown,"Global, Europe",Data Deficient
animalia — actinopterygii,Barreleye,Opisthoproctus soleatus,Unknown,Global,Least Concern
animalia — reptilia,,Hemorrhois hippocrepis,Stable,Global,Least Concern
animalia — reptilia,False Smooth Snake,Macroprotodon brevis,Decreasing,Global,Near Threatened
animalia — actinopterygii,Atlantic sturgeon,Acipenser sturio,Decreasing,"Global, Europe",Critically Endangered
animalia — actinopterygii,European Anchovy,Engraulis encrasicolus,Decreasing,Global,Least Concern
animalia — actinopterygii,Agassiz's Thread-sail Fish,Chlorophthalmus agassizi,Unknown,Global,Least Concern
animalia — actinopterygii,Spothead Lantern Fish,Diaphus metopoclampus,Unknown,Global,Least Concern
animalia — actinopterygii,Softhead Grenadier,Malacocephalus laevis,Unknown,Global,Least Concern
animalia — mammalia,Pine Marten,Martes martes,Stable,Global,Least Concern
animalia — actinopterygii,Snake Pipefish,Entelurus aequoreus,Stable,"Global, Europe",Least Concern
animalia — insecta,Green Emerald Damselfly,Chalcolestes viridis,Stable,Global,Least Concern
animalia — insecta,Western Band-winged Grasshopper,Oedipoda charpentieri,Unknown,"Global, Europe",Least Concern
animalia — actinopterygii,Blue Jack Mackerel,Trachurus picturatus,Stable,Global,Least Concern
animalia — insecta,,Andrena espanola,Unknown,"Global, Europe",Data Deficient
animalia — mammalia,Wild Boar,Sus scrofa,Unknown,Global,Least Concern
animalia — actinopterygii,Parrot Seaperch,Callanthias ruber,Unknown,Global,Least Concern
animalia — gastropoda,,Zonitoides excavatus,Stable,"Global, Europe",Least Concern
animalia — aves,White Stork,Ciconia ciconia,Increasing,Global,Least Concern
animalia — aves,Little Egret,Egretta garzetta,Increasing,Global,Least Concern
animalia — aves,Common Greenshank,Tringa nebularia,Stable,Global,Least Concern
animalia — aves,Tawny Owl,Strix aluco,Stable,Global,Least Concern
animalia — actinopterygii,Phaeton Dragonet,Synchiropus phaeton,Unknown,Global,Least Concern
animalia — actinopterygii,Scaleless Black Dragonfish,Melanostomias bartonbeani,Unknown,Global,Least Concern
animalia — insecta,Blue-eyed Hawker,Aeshna affinis,Increasing,Global,Least Concern
animalia — insecta,Green-eyed Hawker,Aeshna isoceles,Unknown,Global,Least Concern
animalia — insecta,Western Crevice-cricket,Gryllomorpha uclensis,Unknown,"Global, Europe",Least Concern
animalia — insecta,Iberian Field Grasshopper,Chorthippus jacobsi,Unknown,"Global, Europe",Least Concern
animalia — insecta,Algarve Sand Grasshopper,Sphingonotus imitans,Decreasing,"Global, Europe, Mediterranean",Vulnerable
animalia — insecta,Macpherson's Striped Bush-cricket,Odontura macphersoni,Unknown,"Global, Europe",Least Concern
animalia — aves,Crested Tit,Lophophanes cristatus,Decreasing,Global,Least Concern
animalia — aves,Calandra Lark,Melanocorypha calandra,Decreasing,Global,Least Concern
animalia — aves,Berthelot's Pipit,Anthus berthelotii,Stable,Global,Least Concern
animalia — actinopterygii,Broadnosed Pipefish,Syngnathus typhle,Unknown,"Global, Europe",Least Concern
animalia — arachnida,,Pardosa acorensis,Stable,Global,Least Concern
animalia — actinopterygii,Bigscale Deepsea Smelt,Melanolagus bericoides,Unknown,Global,Least Concern
animalia — actinopterygii,Rakery Beaconlamp,Lampanyctus macdonaldi,Unknown,Global,Least Concern
animalia — insecta,Iberian Banded Grasshopper,Arcyptera tornosi,Unknown,"Global, Europe",Least Concern
animalia — insecta,Elegant Straw Grasshopper,Euchorthippus elegantulus,Unknown,"Global, Europe",Least Concern
animalia — aves,Blue Rock-thrush,Monticola solitarius,Stable,Global,Least Concern
animalia — insecta,Black Percher,Diplacodes lefebvrii,Stable,Global,Least Concern
animalia — insecta,Iberian Bluetail,Ischnura graellsii,Unknown,Global,Least Concern
animalia — insecta,Migrant Hawker,Aeshna mixta,Increasing,Global,Least Concern
animalia — insecta,Azure Bluet,Coenagrion puella,Unknown,Global,Least Concern
animalia — aves,European Honey-buzzard,Pernis apivorus,Decreasing,Global,Least Concern
animalia — aves,Montagu's Harrier,Circus pygargus,Decreasing,Global,Least Concern
animalia — insecta,Stilt-legged Bush-cricket,Pterolepis grallata,Unknown,"Global, Europe, Mediterranean",Least Concern
animalia — insecta,Disarmed Bush-cricket,Pterolepis spoliata,Unknown,"Global, Europe",Least Concern
animalia — insecta,Fat-bellied Saddle Bush-cricket,Pycnogaster jugicola,Unknown,"Global, Europe, Mediterranean",Least Concern
animalia — mammalia,Wild Cat,Felis silvestris,Decreasing,Global,Least Concern
animalia — actinopterygii,Gray Triggerfish,Balistes capriscus,Decreasing,Global,Vulnerable
animalia — gastropoda,,Boettgeria crispa,Decreasing,"Global, Europe",Endangered
animalia — aves,Aquatic Warbler,Acrocephalus paludicola,Decreasing,Global,Vulnerable
animalia — aves,Eurasian Wigeon,Mareca penelope,Decreasing,Global,Least Concern
animalia — insecta,Ironclad Beetle,Tarphius relictus,Decreasing,Global,Critically Endangered
animalia — aves,Eurasian Eagle-owl,Bubo bubo,Decreasing,Global,Least Concern
animalia — reptilia,European Pond Turtle,Emys orbicularis,,Global,Near Threatened
animalia — aves,Hawfinch,Coccothraustes coccothraustes,Increasing,Global,Least Concern
animalia — aves,Rock Bunting,Emberiza cia,Increasing,Global,Least Concern
animalia — insecta,Carocho-da-penumbra,Cedrorum azoricus,Decreasing,Global,Endangered
animalia — insecta,Laurocho,Pseudanchomenus aptinoides,Decreasing,Global,Critically Endangered
animalia — insecta,Cave ground-beetle,Trechus isabelae,Stable,Global,Vulnerable
animalia — insecta,Cave ground-beetle,Trechus terceiranus,Stable,Global,Vulnerable
animalia — insecta,Santa Maria Tiny weevil,Caulotrupis parvus,Decreasing,Global,Critically Endangered
animalia — insecta,,Donus multifidus,Decreasing,Global,Critically Endangered
animalia — insecta,Gorgulho,Drouetius azoricus,Decreasing,Global,Endangered
animalia — insecta,Gorgulho,Drouetius borgesi,Decreasing,Global,Endangered
animalia — insecta,Gorgulho,Drouetius oceanicus,Decreasing,Global,Endangered
animalia — insecta,True weevil,Pseudechinosoma nodosum,Decreasing,Global,Endangered
animalia — insecta,Stone beetle,Gietella faialensis,Unknown,Global,Critically Endangered
animalia — insecta,Mould beetle,Metophthalmus occidentalis,Decreasing,Global,Endangered
animalia — insecta,Caddisfly,Limnephilus atlanticus,Decreasing,Global,Near Threatened
animalia — mammalia,Southern Water Shrew,Neomys anomalus,Decreasing,Global,Least Concern
animalia — insecta,Mieg's Saddle Bush-cricket,Neocallicrania miegii,Unknown,"Global, Europe, Mediterranean",Least Concern
animalia — insecta,Serrated Saddle Bush-cricket,Neocallicrania serrata,Unknown,"Global, Europe, Mediterranean",Least Concern
animalia — insecta,Madeiran Green Bush-cricket,Psalmatophanes barretoi,Decreasing,"Global, Europe",Vulnerable
animalia — insecta,,Gomphus simillimus,Unknown,Global,Least Concern
animalia — actinopterygii,Dogtooth Grouper,Epinephelus caninus,Unknown,Global,Data Deficient
animalia — aves,Great Spotted Cuckoo,Clamator glandarius,Stable,Global,Least Concern
animalia — aves,Corncrake,Crex crex,Stable,Global,Least Concern
animalia — aves,Zitting Cisticola,Cisticola juncidis,Increasing,Global,Least Concern
animalia — mammalia,Mediterranean Monk Seal,Monachus monachus,Increasing,Global,Endangered
animalia — insecta,Wingless Ground Mantis,Geomantis larvoides,Unknown,Global,Data Deficient
animalia — aves,Red-breasted Merganser,Mergus serrator,Stable,Global,Least Concern
animalia — aves,White Wagtail,Motacilla alba,Stable,Global,Least Concern
animalia — actinopterygii,Longfin Cigarfish,Cubiceps gracilis,Unknown,Global,Least Concern
animalia — aves,Eurasian Collared-dove,Streptopelia decaocto,Increasing,Global,Least Concern
animalia — actinopterygii,European Sprat,Sprattus sprattus,Unknown,Global,Least Concern
animalia — aves,European Serin,Serinus serinus,Decreasing,Global,Least Concern
animalia — aves,Island Canary,Serinus canaria,Stable,Global,Least Concern
animalia — aves,Band-rumped Storm-petrel,Hydrobates castro,Decreasing,Global,Least Concern
animalia — aves,Arctic Jaeger,Stercorarius parasiticus,Stable,Global,Least Concern
animalia — chondrichthyes,Greenland Shark,Somniosus microcephalus,Decreasing,Global,Vulnerable
animalia — chondrichthyes,Small-eyed Rabbitfish,Hydrolagus affinis,Stable,Global,Least Concern
animalia — chondrichthyes,Black Dogfish,Centroscyllium fabricii,Stable,Global,Least Concern
animalia — aves,Black-headed Gull,Larus ridibundus,Unknown,Global,Least Concern
animalia — insecta,True weevil,Calacalles droueti,Decreasing,Global,Endangered
animalia — insecta,Tree lacehopper,Cixius azoterceirae,Stable,Global,Vulnerable
animalia — insecta,Moth,Scoparia carvalhoi,Stable,Global,Vulnerable
animalia — insecta,Moth,Scoparia coecimaculalis,Stable,Global,Least Concern
animalia — insecta,Moth,Scoparia semiamplalis,Stable,Global,Least Concern
